CD3,0.03583601251711035
CD4,0.1070322081492955
CD5,0.025994346153106022
CD8,0.005857003286998787
CD10,0.034881528815294376
CD15,0.01947910197040237
CD20,0.0
CD30,0.042049889183563144
CD79a,0.030794859959938865
bcl2,0.05541084426309203
bcl6,0.030058595414199005
MUM1,0.23697319563416047
PAX5,0.02115415974519404
EBER,0.06114149908592175
EBV-LMP,0.025352686012215075
TIA1,0.00934247825258812
granzymeB,0.00932015687424436
cyclinD1,0.050076856955990054
IRTA1,0.011727596936922742
kappa,0.030829922664860187
lambda,0.0
FDC meshwork,0.08323908189649239
AE1/AE3,0.071790365391211
EBNA2,0.0016576108371992848
