CD3,0.03548713895744871
CD4,0.11641520210926228
CD5,0.023030332250000035
CD8,0.00487472550305672
CD10,0.01704124097665309
CD15,0.019352466812899687
CD20,0.0
CD30,0.04052369927741241
CD79a,0.01866476397720885
bcl2,0.059748844394778906
bcl6,0.0297513450508468
MUM1,0.2609952675933915
PAX5,0.018013230092825294
EBER,0.04757122315146913
EBV-LMP,0.024078173230183023
TIA1,0.00907437383612
granzymeB,0.010079171173885586
cyclinD1,0.053194678231626755
IRTA1,0.012916428343671956
kappa,0.029111379965688484
lambda,0.0
FDC meshwork,0.09046190709983291
AE1/AE3,0.07778876443064969
EBNA2,0.0018256435410881897
