CD3,0.06464714163069443
CD4,0.060663413384843226
CD5,0.09543942629968818
CD8,0.005384980392225808
CD10,0.014820880460021833
CD15,0.023230572984854304
CD20,0.0
CD30,0.06098413225465874
CD79a,0.026119383764646203
bcl2,0.09057776944620836
bcl6,0.015589344815634343
MUM1,0.2007024019123673
PAX5,0.014217584362726014
EBER,0.131709869665607
EBV-LMP,0.002730108720087218
TIA1,0.0
granzymeB,0.004703393571568186
cyclinD1,0.009606953869663494
IRTA1,0.008775205110686487
kappa,0.018194888317019632
lambda,0.0
FDC meshwork,0.08728332319412908
AE1/AE3,0.05984570405556412
EBNA2,0.004773521787106013
